1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413753131 5823230 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753132 5824234 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753133 5825235 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753134 5826243 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753135 5827248 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753136 5828258 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753137 5829266 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753138 5830267 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753139 5831271 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753140 5832272 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753141 5833275 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753142 5834281 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753143 5835282 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753144 5836287 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753145 5837293 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753146 5838300 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753147 5839305 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753148 5840309 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753149 5841310 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753150 5842316 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753151 5843321 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753152 5844322 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753153 5845326 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753154 5846334 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753155 5847340 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753156 5848344 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753157 5849348 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753158 5850356 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753159 5851359 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753160 5852367 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753161 5853378 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753162 5854380 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753163 5855381 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753164 5856386 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753165 5857389 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753166 5858390 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753167 5859394 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753168 5860398 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753169 5861403 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753170 5862409 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753171 5863412 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753172 5864417 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753173 5865420 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753174 5866423 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753175 5867427 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753176 5868431 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753177 5869434 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753178 5870437 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753179 5871440 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753180 5872441 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753181 5873445 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753182 5874454 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753183 5875455 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753184 5876458 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753185 5877460 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753186 5878465 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753187 5879469 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753188 5880472 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753189 5881474 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753190 5882477 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753191 5883479 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753192 5884482 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753193 5885483 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753194 5886485 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753195 5887486 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753196 5888489 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753197 5889490 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753198 5890492 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753199 5891493 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753200 5892499 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753201 5893501 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753202 5894503 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753203 5895506 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753204 5896510 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753205 5897511 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753206 5898515 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753207 5899517 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753208 5900524 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753209 5901526 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753210 5902532 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753211 5903535 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753212 5904536 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753213 5905537 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753214 5906541 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753215 5907547 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753216 5908551 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753217 5909556 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753218 5910559 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753219 5911563 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753220 5912569 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753221 5913572 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753222 5914577 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753223 5915581 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753224 5916585 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753225 5917588 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753226 5918591 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753227 5919592 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753228 5920597 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753229 5921599 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753230 5922600 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753231 5923603 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753232 5924604 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753233 5925605 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753234 5926607 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753235 5927609 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753236 5928611 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753237 5929615 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753238 5930619 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753239 5931625 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753240 5932628 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753241 5933631 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753242 5934636 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753243 5935639 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753244 5936643 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753245 5937648 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753246 5938653 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753247 5939657 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753248 5940658 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753249 5941660 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753250 5942661 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753251 5943664 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753252 5944667 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753253 5945671 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753254 5946673 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753255 5947677 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753256 5948680 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753257 5949687 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753258 5950690 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753259 5951693 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753260 5952695 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753261 5953698 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753262 5954702 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753263 5955709 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753264 5956717 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753265 5957718 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753266 5958723 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753267 5959725 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753268 5960729 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753269 5961730 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753270 5962735 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753271 5963738 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753272 5964744 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753273 5965756 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753274 5966760 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753275 5967765 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753276 5968767 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753277 5969771 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753278 5970776 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753279 5971778 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753280 5972781 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753281 5973784 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753282 5974785 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753283 5975789 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753284 5976794 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753285 5977795 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753286 5978798 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753287 5979802 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753288 5980804 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753289 5981808 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753290 5982809 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753291 5983812 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753292 5984813 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753293 5985816 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753294 5986819 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753295 5987824 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753296 5988829 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753297 5989832 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753298 5990835 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753299 5991838 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753300 5992842 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753301 5993843 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753302 5994848 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753303 5995851 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753304 5996859 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753305 5997861 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753306 5998865 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753307 5999869 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753308 6000871 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753309 6001872 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753310 6002873 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753311 6003875 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753312 6004876 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753313 6005881 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753314 6006884 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753315 6007889 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753316 6008890 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753317 6009891 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753318 6010896 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753319 6011903 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753320 6012908 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753321 6013911 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753322 6014913 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753323 6015918 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753324 6016920 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753325 6017925 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753326 6018926 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753327 6019930 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753328 6020933 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753329 6021934 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753330 6022937 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753331 6023939 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753332 6024945 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753333 6025947 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753334 6026951 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753335 6027953 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753336 6028954 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753337 6029959 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753338 6030961 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753339 6031966 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753340 6032968 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753341 6033971 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753342 6034976 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753343 6035977 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753344 6036978 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753345 6037983 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753346 6038987 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753347 6039990 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753348 6040991 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753349 6041994 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753350 6042999 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753352 6044001 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753353 6045003 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753354 6046004 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753355 6047007 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753356 6048010 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753357 6049015 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753358 6050017 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753359 6051020 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753360 6052022 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753361 6053024 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753362 6054027 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753363 6055028 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753364 6056029 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753365 6057032 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753366 6058036 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753367 6059037 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753368 6060038 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753369 6061057 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753370 6062058 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753371 6063061 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753372 6064064 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753373 6065066 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753374 6066070 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753375 6067074 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753376 6068078 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753377 6069083 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753378 6070085 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753379 6071087 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753380 6072092 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753381 6073094 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753382 6074095 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753383 6075099 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753384 6076104 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753385 6077107 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753386 6078111 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753387 6079115 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753388 6080120 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753389 6081123 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753390 6082127 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753391 6083128 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753392 6084132 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413753393 6085134 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
