1413741615 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413744940 3326779 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744941 3327780 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744942 3328783 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744943 3329784 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744944 3330789 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744945 3331797 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744946 3332804 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744947 3333808 29700 -93 12650 0 1 29700 -93 8355 66 1
1413744948 3334813 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744949 3335819 29700 -93 12645 0 1 29655 -93 8350 66 1
1413744950 3336824 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744951 3337829 29700 -93 12650 0 1 29655 -93 8355 66 1
1413744952 3338830 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744953 3339836 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744954 3340838 29700 -93 12645 0 1 29655 -93 8350 66 1
1413744955 3341843 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744956 3342853 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744957 3343854 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744958 3344855 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744959 3345860 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744960 3346863 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744961 3347867 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744962 3348870 29700 -93 12650 0 1 29655 -93 8350 66 1
1413744963 3349875 29700 -92 12645 0 1 29655 -93 8350 66 1
1413744964 3350889 29700 -93 12645 0 1 29655 -92 8350 66 1
1413744965 3351890 29700 -92 12645 0 1 29655 -92 8350 66 1
1413744966 3352891 29700 -90 12650 0 1 29655 -90 8350 66 1
1413744967 3353897 29700 -89 12645 0 1 29655 -89 8350 66 1
1413744968 3354900 29700 -87 12645 0 1 29655 -87 8350 66 1
1413744969 3355904 29700 -86 12645 0 1 29655 -86 8350 66 1
1413744970 3356910 29700 -86 12650 0 1 29655 -86 8350 66 1
1413744971 3357912 29700 -86 12645 0 1 29655 -87 8350 66 1
1413744972 3358913 29700 -87 12645 0 1 29655 -87 8350 66 1
1413744973 3359919 29700 -89 12645 0 1 29700 -89 8350 66 1
1413744974 3360924 29700 -90 12645 0 1 29655 -90 8350 66 1
1413744975 3361931 29700 -93 12645 0 1 29655 -93 8345 66 1
1413744976 3362933 29700 -92 12645 0 1 29700 -92 8350 66 1
1413744977 3363937 29700 -93 12645 0 1 29700 -93 8350 66 1
1413744978 3364944 29700 -93 12645 0 1 29655 -93 8350 66 1
1413744979 3365948 29700 -93 12645 0 1 29700 -93 8350 66 1
1413744980 3366951 29700 -93 12645 0 1 29700 -93 8350 66 1
1413744981 3367952 29700 -93 12645 0 1 29655 -93 8350 66 1
1413744982 3368954 29700 -93 12645 0 1 29700 -93 8350 66 1
1413744983 3369959 29700 -93 12645 0 1 29655 -93 8350 66 1
1413744984 3370960 29700 -93 12645 0 1 29655 -93 8350 66 1
1413744985 3371964 29700 -93 12645 0 1 29655 -93 8345 66 1
1413744986 3372970 29700 -93 12645 0 1 29655 -93 8350 66 1
1413744987 3373976 29700 -93 12645 0 1 29700 -93 8350 66 1
1413744988 3374983 29700 -93 12645 0 1 29655 -93 8345 66 1
1413744989 3375989 29700 -92 12645 0 1 29700 -93 8350 66 1
1413744990 3376994 29700 -92 12645 0 1 29700 -93 8345 66 1
1413744991 3377995 29700 -92 12645 0 1 29700 -93 8345 66 1
1413744992 3378999 29700 -93 12645 0 1 29655 -93 8345 66 1
1413744994 3380006 29700 -93 12645 0 1 29700 -93 8345 66 1
1413744995 3381012 29700 -93 12645 0 1 29700 -93 8345 66 1
1413744996 3382016 29700 -93 12645 0 1 29700 -93 8350 66 1
1413744997 3383024 29700 -93 12645 0 1 29700 -93 8345 66 1
1413744998 3384032 29700 -93 12645 0 1 29700 -93 8345 66 1
1413744999 3385040 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745000 3386041 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745001 3387051 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745002 3388056 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745003 3389063 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745004 3390069 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745005 3391076 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745006 3392080 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745007 3393083 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745008 3394089 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745009 3395090 29700 -93 12645 0 1 29655 -93 8345 66 1
1413745010 3396091 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745011 3397097 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745012 3398103 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745013 3399105 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745014 3400109 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745015 3401121 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745016 3402129 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745017 3403140 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745018 3404141 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745019 3405147 29700 -93 12645 0 1 29655 -93 8345 66 1
1413745020 3406152 29700 -93 12645 0 1 29655 -93 8345 66 1
1413745021 3407159 29700 -93 12645 0 1 29655 -93 8345 66 1
1413745022 3408165 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745023 3409170 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745024 3410171 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745025 3411173 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745026 3412177 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745027 3413180 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745028 3414181 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745029 3415183 29700 -93 12645 0 1 29700 -93 8345 66 1
1413745030 3416189 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745031 3417195 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745032 3418200 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745033 3419207 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745034 3420210 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745035 3421225 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745036 3422232 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745037 3423235 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745038 3424236 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745039 3425241 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745040 3426243 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745041 3427250 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745042 3428254 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745043 3429261 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745044 3430263 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745045 3431266 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745046 3432268 29700 -93 12645 0 1 29700 -95 8340 66 1
1413745047 3433271 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745048 3434274 29700 -95 12645 0 1 29700 -96 8335 66 1
1413745049 3435276 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745050 3436294 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745051 3437298 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745052 3438305 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745053 3439310 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745054 3440313 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745055 3441320 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745056 3442323 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745057 3443329 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745058 3444336 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745059 3445340 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745060 3446346 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745061 3447353 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745062 3448355 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745063 3449360 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745064 3450367 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745065 3451374 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745066 3452375 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745067 3453379 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745068 3454385 29700 -93 12645 0 1 29700 -93 8335 66 1
1413745069 3455395 29700 -93 12640 0 1 29700 -93 8340 66 1
1413745070 3456396 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745071 3457398 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745072 3458399 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745073 3459401 29700 -93 12645 0 1 29700 -93 8335 66 1
1413745074 3460409 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745075 3461416 29700 -93 12645 0 1 29700 -93 8335 66 1
1413745076 3462421 29700 -93 12645 0 1 29700 -93 8340 66 1
1413745077 3463426 29700 -93 12645 0 1 29700 -93 8335 66 1
1413745078 3464432 29700 -101 12640 0 1 29700 -101 8320 66 1
1413745079 3465437 29700 -101 12640 0 1 29700 -101 8320 66 1
1413745080 3466443 29700 -101 12635 0 1 29700 -101 8320 66 1
1413745081 3467454 29700 -101 12635 0 1 29700 -102 8320 66 1
1413745082 3468459 29700 -101 12635 0 1 29700 -101 8320 66 1
1413745083 3469462 29700 -101 12635 0 1 29700 -101 8320 66 1
1413745084 3470469 29700 -101 12635 0 1 29700 -101 8320 66 1
1413745085 3471475 29700 -101 12635 0 1 29700 -102 8320 66 1
1413745086 3472478 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745087 3473480 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745088 3474482 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745089 3475489 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745090 3476494 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745091 3477500 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745092 3478501 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745093 3479508 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745094 3480513 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745095 3481514 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745096 3482517 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745097 3483518 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745098 3484519 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745099 3485525 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745100 3486528 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745101 3487535 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745102 3488540 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745103 3489543 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745104 3490550 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745105 3491555 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745106 3492565 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745107 3493570 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745108 3494572 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745109 3495584 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745110 3496587 29745 -93 12640 0 1 29700 -93 8335 66 1
1413745111 3497597 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745112 3498601 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745113 3499605 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745114 3500612 29700 -93 12640 0 1 29700 -93 8335 66 1
1413745115 3501617 29700 -95 12640 0 1 29700 -95 8330 66 1
1413745116 3502623 29700 -95 12640 0 1 29700 -93 8330 66 1
1413745117 3503626 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745118 3504631 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745119 3505642 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745120 3506650 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745121 3507655 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745122 3508666 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745123 3509669 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745124 3510670 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745125 3511672 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745126 3512676 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745127 3513681 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745128 3514683 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745129 3515688 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745130 3516699 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745131 3517707 29745 -95 12640 0 1 29700 -93 8330 66 1
1413745132 3518714 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745133 3519722 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745134 3520727 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745135 3521731 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745136 3522733 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745137 3523735 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745138 3524743 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745139 3525748 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745140 3526751 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745141 3527759 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745142 3528761 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745143 3529764 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745144 3530771 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745145 3531772 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745146 3532777 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745147 3533786 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745148 3534788 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745149 3535794 29745 -93 12640 0 1 29700 -95 8330 66 1
1413745150 3536797 29745 -95 12640 0 1 29700 -95 8325 66 1
1413745151 3537803 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745152 3538805 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745153 3539808 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745154 3540815 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745155 3541819 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745156 3542827 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745157 3543828 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745158 3544830 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745159 3545836 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745160 3546840 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745161 3547845 29700 -93 12640 0 1 29700 -93 8330 66 1
1413745162 3548848 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745163 3549854 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745164 3550860 29700 -93 12640 0 1 29700 -95 8325 66 1
1413745165 3551867 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745166 3552872 29745 -93 12640 0 1 29700 -93 8330 66 1
1413745167 3553874 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745168 3554877 29745 -93 12640 0 1 29700 -95 8325 66 1
1413745169 3555883 29700 -93 12640 0 1 29700 -93 8325 66 1
1413745170 3556889 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745171 3557891 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745172 3558892 29745 -93 12640 0 1 29700 -95 8325 66 1
1413745173 3559894 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745174 3560899 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745175 3561903 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745176 3562907 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745177 3563908 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745178 3564909 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745179 3565913 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745180 3566917 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745181 3567921 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745182 3568925 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745183 3569930 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745184 3570935 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745185 3571936 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745186 3572939 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745187 3573943 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745188 3574949 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745189 3575950 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745190 3576956 29700 -93 12640 0 1 29700 -93 8325 66 1
1413745191 3577958 29745 -93 12640 0 1 29700 -93 8325 66 1
1413745192 3578959 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745193 3579963 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745194 3580967 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745195 3581968 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745196 3582971 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745197 3583977 29745 -93 12635 0 1 29700 -95 8325 66 1
1413745198 3584982 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745199 3585983 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745200 3586986 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745201 3587994 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745202 3588997 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745204 3590000 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745205 3591003 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745206 3592008 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745207 3593010 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745208 3594012 29745 -93 12635 0 1 29700 -93 8325 66 1
1413745209 3595015 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745210 3596018 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745211 3597021 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745212 3598022 29745 -95 12635 0 1 29700 -95 8320 66 1
1413745213 3599024 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745214 3600026 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745215 3601027 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745216 3602031 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745217 3603037 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745218 3604041 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745219 3605045 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745220 3606050 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745221 3607052 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745222 3608053 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745223 3609058 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745224 3610061 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745225 3611064 29745 -95 12635 0 1 29700 -93 8320 66 1
1413745226 3612066 29745 -93 12635 0 1 29745 -93 8320 66 1
1413745227 3613069 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745228 3614074 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745229 3615077 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745230 3616080 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745231 3617085 29745 -95 12635 0 1 29700 -95 8320 66 1
1413745232 3618091 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745233 3619094 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745234 3620096 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745235 3621099 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745236 3622104 29745 -93 12635 0 1 29745 -93 8320 66 1
1413745237 3623105 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745238 3624106 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745239 3625108 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745240 3626112 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745241 3627113 29745 -93 12635 0 1 29700 -93 8320 66 1
1413745242 3628117 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745243 3629119 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745244 3630125 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745245 3631130 29745 -95 12635 0 1 29700 -95 8315 66 1
1413745246 3632131 29745 -95 12635 0 1 29700 -95 8315 66 1
1413745247 3633136 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745248 3634144 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745249 3635148 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745250 3636153 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745251 3637156 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745252 3638162 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745253 3639163 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745254 3640165 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745255 3641168 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745256 3642172 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745257 3643177 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745258 3644185 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745259 3645189 29745 -93 12635 0 1 29745 -93 8320 66 1
1413745260 3646193 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745261 3647196 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745262 3648197 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745263 3649204 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745264 3650206 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745265 3651209 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745266 3652220 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745267 3653226 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745268 3654230 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745269 3655236 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745270 3656244 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745271 3657245 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745272 3658250 29745 -93 12635 0 1 29700 -93 8315 66 1
1413745273 3659257 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745274 3660261 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745275 3661262 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745276 3662267 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745277 3663269 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745278 3664272 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745279 3665281 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745280 3666282 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745281 3667286 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745282 3668292 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745283 3669297 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745284 3670298 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745285 3671300 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745286 3672302 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745287 3673303 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745288 3674313 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745289 3675314 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745290 3676317 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745291 3677320 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745292 3678328 29745 -93 12635 0 1 29745 -93 8315 66 1
1413745293 3679335 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745294 3680342 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745295 3681343 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745296 3682349 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745297 3683353 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745298 3684357 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745299 3685361 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745300 3686368 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745301 3687376 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745302 3688381 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745303 3689388 29745 -93 12635 0 1 29700 -93 8310 66 1
1413745304 3690393 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745305 3691395 29745 -93 12635 0 1 29745 -93 8310 66 1
1413745306 3692398 29745 -93 12635 0 1 29745 -93 8310 66 1
